time,open,high,low,close
1382586120,205.11,205.11,205.11,205.11
1382586180,205.11,205.11,205.11,205.11
1382586240,205.11,205.11,205.11,205.11
1382586300,204.9,205.17,204.89,204.89
1382586360,205.17,205.17,204.89,204.89
1382586420,205.15,205.15,204.55,204.55
1382586480,204.54,204.55,204.54,204.55
1382586540,204.56,204.56,204.54,204.54
1382586600,204.98,204.98,204.98,204.98
1382586660,204.98,204.98,204.98,204.98
1382586720,204.98,204.98,204.98,204.98
1382586780,204.48,204.48,204.46,204.46
1382586840,204.46,204.91,204.46,204.91
1382586900,204.91,204.91,204.91,204.91
1382586960,204.91,204.91,204.91,204.91
1382587020,NaN,NaN,NaN,NaN
1382587080,204.91,204.91,204.91,204.91
1382587140,NaN,NaN,NaN,NaN
1382587200,NaN,NaN,NaN,NaN
1382587260,204.46,204.46,204.46,204.46
1382587320,204.55,204.9,204.55,204.9
1382587380,204.9,205.28,204.9,205.28
1382587440,205.28,205.29,205.28,205.29
1382587500,205.04,205.34,205.03,205.03
1382587560,205.03,205.33,205.03,205.33
1382587620,NaN,NaN,NaN,NaN
1382587680,NaN,NaN,NaN,NaN
1382587740,204.91,205.32,204.91,205.32
1382587800,205.32,205.32,205.32,205.32
1382587860,204.79,204.79,204.79,204.79
1382587920,204.79,204.79,204.79,204.79
1382587980,204.79,205.2,204.46,205.2
1382588040,204.89,204.89,204.46,204.46
1382588100,204.46,204.46,204.46,204.46
1382588160,204.46,204.46,204.45,204.46
1382588220,204.46,204.46,204.46,204.46
1382588280,204.46,204.88,204.45,204.45
1382588340,204.9,204.9,204.9,204.9
1382588400,NaN,NaN,NaN,NaN
1382588460,NaN,NaN,NaN,NaN
1382588520,204.46,204.46,204.46,204.46
1382588580,NaN,NaN,NaN,NaN
1382588640,204.46,204.46,204.46,204.46
1382588700,NaN,NaN,NaN,NaN
1382588760,NaN,NaN,NaN,NaN
1382588820,204.45,204.45,204.45,204.45
1382588880,204.46,204.46,204.46,204.46
1382588940,204.9,204.9,204.9,204.9
1382589000,NaN,NaN,NaN,NaN
1382589060,204.54,204.54,204.54,204.54
1382589120,204.53,204.53,204.53,204.53
1382589180,NaN,NaN,NaN,NaN
1382589240,204.9,204.9,204.54,204.54
1382589300,204.9,204.9,204.9,204.9
1382589360,204.9,204.9,204.9,204.9
1382589420,204.9,204.9,204.9,204.9
1382589480,204.9,204.9,204.9,204.9
1382589540,NaN,NaN,NaN,NaN
1382589600,204.9,204.9,204.9,204.9
1382589660,NaN,NaN,NaN,NaN
1382589720,NaN,NaN,NaN,NaN
1382589780,NaN,NaN,NaN,NaN
1382589840,NaN,NaN,NaN,NaN
1382589900,NaN,NaN,NaN,NaN
1382589960,204.7,204.7,204.6,204.6
1382590020,NaN,NaN,NaN,NaN
1382590080,204.63,205.27,204.45,204.45
1382590140,204.9,205.27,204.9,205.27
1382590200,NaN,NaN,NaN,NaN
1382590260,205.27,205.44,205.27,205.27
1382590320,205.34,205.34,205.34,205.34
1382590380,NaN,NaN,NaN,NaN
1382590440,NaN,NaN,NaN,NaN
1382590500,205.41,205.41,204.14,204.14
1382590560,204.14,204.14,204.14,204.14
1382590620,204.13,204.13,204,204
1382590680,204.14,204.59,204.14,204.59
1382590740,204.17,204.59,204,204.59
1382590800,204.61,204.61,204.61,204.61
1382590860,204.81,204.81,204.81,204.81
1382590920,NaN,NaN,NaN,NaN
1382590980,205.16,205.25,205.15,205.15
1382591040,205.15,205.26,205.15,205.26
1382591100,204.82,204.82,204.82,204.82
1382591160,204.82,204.82,204.62,204.62
1382591220,NaN,NaN,NaN,NaN
1382591280,204.62,204.62,204.62,204.62
1382591340,204.62,204.62,204.62,204.62
1382591400,205,205,205,205
1382591460,NaN,NaN,NaN,NaN
1382591520,204.8,204.8,204.8,204.8
1382591580,204.5,204.5,204,204
1382591640,204,204,204,204
1382591700,204,204,203.99,203.99
1382591760,203.99,204,203.51,203.51
1382591820,203.51,203.51,200,200
1382591880,200,200,198.2,198.2
1382591940,198.2,200,197.03,197.03
1382592000,197.01,198.69,195.42,195.42
1382592060,195.42,197.5,194,194
1382592120,194,194.99,192.34,192.34
1382592180,192.34,192.34,190,190
1382592240,190,190,187.16,187.16
1382592300,187.08,191.2,184.51,184.51
1382592360,184.5,184.5,184,184
1382592420,183.99,183.99,181,181
1382592480,180.9,180.9,179.46,179.46
1382592540,181.64,182.1,178.57,178.57
1382592600,178.57,178.57,176.19,176.19
1382592660,176.19,178,175.23,175.23
1382592720,175.23,180.3,175.08,176
1382592780,175.53,175.53,175,175.53
1382592840,175.51,175.53,171.7,175.53
1382592900,175.53,182.1,172.38,172.38
1382592960,172.38,193.8,172.38,185.53
1382593020,184.31,195,184.31,186.87
1382593080,190,191,186.87,186.87
1382593140,190,190.85,188,190
1382593200,188.05,188.15,186,186
1382593260,186.49,186.57,185,186
1382593320,185.03,186,185,185
1382593380,185.5,187,185,187
1382593440,187.01,188.01,187,187.88
1382593500,188,191,187.88,190
1382593560,190.98,191,190,191
1382593620,190.99,192,190.5,192
1382593680,191,193,191,193
1382593740,193,195,192.46,193.97
1382593800,195,197.4,193.97,197.4
1382593860,195,197.39,195,197.39
1382593920,195.78,197.2,192.46,194.05
1382593980,192.47,194.05,192.47,193.01
1382594040,193,194.05,192.46,194.04
1382594100,194.04,195.01,194,194.05
1382594160,194.1,195.99,194.01,195.99
1382594220,194.12,196.99,194.01,194.01
1382594280,194.13,194.13,193.02,194.01
1382594340,193.1,194.56,193.1,194.56
1382594400,194,194,193.5,194
1382594460,194.01,194.57,194,194
1382594520,194.56,194.56,194,194.01
1382594580,194.3,194.3,194.3,194.3
1382594640,194.3,194.45,194,194
1382594700,194.3,195.13,194.26,195.13
1382594760,195.26,195.29,195.26,195.29
1382594820,195.35,195.36,195.13,195.13
1382594880,195.13,195.3,194.25,194.25
1382594940,194.25,195,194.25,194.25
1382595000,195,195.47,194.25,195.47
1382595060,195.47,195.47,195.47,195.47
1382595120,195.47,195.47,194.33,194.36
1382595180,194.36,196.16,194.26,194.26
1382595240,194.34,196.15,194.34,194.78
1382595300,196.13,196.13,194.25,194.25
1382595360,194.73,196.14,194.29,195.99
1382595420,195,196.16,195,196.01
1382595480,196.16,196.3,196,196
1382595540,196.01,196.01,196,196
1382595600,196,196.96,196,196
1382595660,196,196.01,195.34,195.34
1382595720,195.99,195.99,195.35,195.35
1382595780,195.84,195.84,195.84,195.84
1382595840,195.44,195.45,195.44,195.44
1382595900,195.45,195.45,195.45,195.45
1382595960,195.45,195.45,194.68,194.68
1382596020,194.68,194.8,194.25,194.8
1382596080,194.75,194.8,194.75,194.8
1382596140,194.8,195.48,194,194
1382596200,194.74,194.74,194.74,194.74
1382596260,194.19,194.19,193.91,193.91
1382596320,193.89,193.9,193.49,193.49
1382596380,193.89,193.9,186.68,186.68
1382596440,190,190,186.37,186.77
1382596500,186.62,186.77,186.1,186.35
1382596560,186.1,186.37,186,186.1
1382596620,186.01,186.35,186,186.35
1382596680,186.37,189.99,186.01,188.99
1382596740,188.99,188.99,186.3,188.97
1382596800,187.05,187.05,186.85,187
1382596860,186.5,188.42,186.01,187
1382596920,187.01,187.01,187.01,187.01
1382596980,187.01,189,187.01,189
1382597040,187.93,189.99,187.93,189.99
1382597100,189.97,191,189.96,191
1382597160,190,190,188.25,188.25
1382597220,188.25,191,188.25,191
1382597280,189.98,191,189.96,189.97
1382597340,189.97,189.97,189.96,189.97
1382597400,189.97,189.97,189.96,189.96
1382597460,189.96,189.97,189.96,189.96
1382597520,189.02,189.89,189.02,189.89
1382597580,189.1,189.11,189.1,189.11
1382597640,189.11,189.11,189.11,189.11
1382597700,NaN,NaN,NaN,NaN
1382597760,189.12,189.13,189.01,189.01
1382597820,188.76,190,188.73,188.73
1382597880,188.73,188.95,188.56,188.95
1382597940,189,189,188.95,188.95
1382598000,188.95,188.95,188.95,188.95
1382598060,188.95,188.95,188,188
1382598120,188,188.28,186.23,186.23
1382598180,187.25,187.25,187.25,187.25
1382598240,187.99,188,186.23,186.25
1382598300,186.24,186.26,186.24,186.26
1382598360,187,187,182.1,185.43
1382598420,185.42,186.25,182,182
1382598480,182.11,186,182.11,186
1382598540,182.51,186,182.5,186
1382598600,185.74,186,182.3,183.2
1382598660,183.2,183.2,182,183.2
1382598720,181.6,182,181,181
1382598780,181.21,182,180,180
1382598840,180.14,180.19,178.01,178.01
1382598900,178.14,178.14,175,175
1382598960,175,175,170.61,171.46
1382599020,170.62,171.15,170.06,170.06
1382599080,170.03,170.03,169.01,169.01
1382599140,169,169,166,166
1382599200,166,166,165,165
1382599260,165,175.99,165,168
1382599320,168.51,176,168.51,176
1382599380,175.97,175.99,170.15,175.99
1382599440,175.92,176,174,174
1382599500,174,176,170.15,176
1382599560,175.27,175.27,171.45,173
1382599620,173,180,173,175
1382599680,177.61,177.61,173,175.92
1382599740,174.42,175,174,174
1382599800,174.99,177,174.99,174.99
1382599860,174.12,177.61,174.01,174.99
1382599920,176.2,178,174.01,176.33
1382599980,175.91,175.91,174.01,175
1382600040,175.45,176,175,176
1382600100,176,176,175,175.9
1382600160,175.86,175.9,175,175
1382600220,175,175.95,175,175.09
1382600280,175.01,175.09,175,175
1382600340,174.96,175,174.84,174.84
1382600400,174.55,174.84,174,174.5
1382600460,174,174.5,172.21,173.21
1382600520,172.21,174.5,172,172
1382600580,172.21,173.99,172.21,172.22
1382600640,172.22,173.2,172,172
1382600700,173.19,173.19,171.18,171.18
1382600760,171.99,172,170.27,170.5
1382600820,170.29,171.98,170,170
1382600880,169.56,170.27,165,167
1382600940,167,168,164.24,167
1382601000,167,168,162.62,162.62
1382601060,164.24,165,162.1,162.1
1382601120,162.05,163.1,162,162.62
1382601180,162.9,168,162.9,164.1
1382601240,163.1,167,163.1,166.97
1382601300,166.97,167,166.97,166.97
1382601360,166.97,167.01,163.2,163.2
1382601420,163.2,163.21,163.1,163.1
1382601480,165,166,162.55,162.55
1382601540,162.23,162.23,161.49,161.49
1382601600,161.5,161.5,161.27,161.27
1382601660,161.2,161.5,161,161
1382601720,161.2,162,160.53,160.53
1382601780,160.5,161,160.04,160.04
1382601840,160.04,161.01,160,160
1382601900,160,160,160,160
1382601960,160,161.2,159,161.2
1382602020,161.11,161.11,156.2,159.26
1382602080,159.5,169.06,159.5,169.06
1382602140,166.97,169.06,166.95,168
1382602200,168.99,169.06,167,168
1382602260,168,169.06,167.99,168
1382602320,168,170,168,170
1382602380,169.1,170.17,169.06,170.17
1382602440,169.95,171,169.95,171
1382602500,170.4,171.97,170.4,171.97
1382602560,172.46,175,172.46,174.5
1382602620,175,179.77,174.52,175.1
1382602680,175,179.77,174.75,179
1382602740,179,179.9,179,179.9
1382602800,179.77,182.3,178.99,181.66
1382602860,182.3,186,182.3,185.39
1382602920,186,188.72,182,186.01
1382602980,186.01,188.72,186.01,187.37
1382603040,187.1,187.1,186,186
1382603100,186,187.77,185.78,185.78
1382603160,185.77,188.96,185.45,185.45
1382603220,185.97,186.7,182,182
1382603280,182,187,180.02,180.02
1382603340,180.01,180.01,172.5,176.19
1382603400,175,177.53,172.51,173.01
1382603460,176.01,176.01,173.01,175
1382603520,174,176.19,174,176.19
1382603580,175,176,173.02,173.02
1382603640,176,176,173.02,175
1382603700,174.01,174.99,173.31,174.02
1382603760,174.02,174.02,173.1,174
1382603820,174,178.02,174,178.02
1382603880,176.24,179.25,176.24,179
1382603940,178,181.98,178,180
1382604000,180,182,180,180.08
1382604060,180,182.19,180,182
1382604120,182,182.19,181,182.19
1382604180,182,182.18,180,180
1382604240,181.75,181.81,180,181.75
1382604300,180.03,180.89,179.99,180
1382604360,179.93,181,179.03,179.03
1382604420,179.03,179.03,178.97,178.97
1382604480,178.95,179,178.95,179
1382604540,179.02,179.99,179.01,179.78
1382604600,179.26,179.78,179.26,179.77
1382604660,179.11,179.99,179.11,179.99
1382604720,179.78,180,179.77,180
1382604780,180,182.11,179.88,182.11
1382604840,181.9,184.96,180,182.19
1382604900,184,185,182.2,182.21
1382604960,182.22,182.85,182.21,182.85
1382605020,182.85,184.99,182.85,184.99
1382605080,184.61,185,183.97,185
1382605140,185,186,185,186
1382605200,186.5,186.5,182.69,185.99
1382605260,186.25,186.25,185,185.53
1382605320,185.2,185.2,185,185
1382605380,185,185.3,185,185
1382605440,185.2,185.9,185.2,185.9
1382605500,185.8,186.49,185.6,186.49
1382605560,186.5,186.5,185.9,186.5
1382605620,186.52,187.14,186.5,187.14
1382605680,187.19,187.83,186.64,187.83
1382605740,187.79,187.98,187.79,187.97
1382605800,187.97,187.98,187,187.97
1382605860,187.97,188,186,187.67
1382605920,187.67,187.67,186.01,186.01
1382605980,187.3,187.5,187.3,187.5
1382606040,187.5,187.5,182.66,185
1382606100,185,186.04,182.01,182.01
1382606160,182,186.04,182,184.86
1382606220,184.99,186.03,183.07,183.07
1382606280,185.8,185.8,182.5,183.51
1382606340,183.06,183.7,183.06,183.7
1382606400,184.45,184.45,184.32,184.32
1382606460,183.81,185.95,182.2,184.5
1382606520,185.95,185.99,183.67,185.98
1382606580,185.94,185.94,183.67,183.67
1382606640,183.68,185.94,183.68,185.94
1382606700,184.6,184.6,184.59,184.6
1382606760,183.69,183.69,183.69,183.69
1382606820,183.69,185.94,183.69,185.94
1382606880,185.83,185.96,185.7,185.7
1382606940,183.84,185.7,183.14,183.14
1382607000,183.1,183.76,182,183.7
1382607060,183.51,183.68,183,183.68
1382607120,183.68,183.76,183.68,183.68
1382607180,183.68,183.68,183.68,183.68
1382607240,183.76,183.76,183.53,183.53
1382607300,183.7,183.7,183.53,183.7
1382607360,183.53,183.53,183.53,183.53
1382607420,183.7,183.7,183.53,183.53
1382607480,183.26,183.26,183,183
1382607540,183.01,183.53,183.01,183.53
1382607600,183.53,184.54,182.8,184.54
1382607660,183,183,181.86,181.86
1382607720,181.78,182.51,181.2,182.51
1382607780,182.51,182.51,180.23,180.23
1382607840,180.24,182,180.12,181.99
1382607900,182,182,180,182
1382607960,180.03,180.5,179.76,180.5
1382608020,180.5,182,180.5,180.5
1382608080,180.5,180.5,178.11,178.11
1382608140,179.3,179.96,179,179
1382608200,178.5,180,178.5,180
1382608260,180,180,179,180
1382608320,180,182,180,182
1382608380,181.99,181.99,180,181
1382608440,181,181,181,181
1382608500,181,181.41,181,181.41
1382608560,181.42,183,181.41,181.42
1382608620,183,183.97,183,183.97
1382608680,184.19,185.9,181.41,184
1382608740,184.09,185,184,184
1382608800,184.09,185.5,184.09,185.5
1382608860,185.49,185.49,185.49,185.49
1382608920,184,184,184,184
1382608980,183.82,184,181.78,181.78
1382609040,181.78,181.78,181.44,181.78
1382609100,181.78,182,181.78,182
1382609160,181.99,182.51,181.99,182.51
1382609220,182.51,182.91,182.51,182.91
1382609280,183,183,182.51,182.9
1382609340,182.89,182.9,182.51,182.51
1382609400,182.91,184.34,182,182
1382609460,184.09,184.33,184.09,184.33
1382609520,184.34,184.34,184.09,184.09
1382609580,184.09,184.34,184.09,184.34
1382609640,184.3,184.3,184.08,184.08
1382609700,184,184,182.5,182.5
1382609760,183.98,183.98,183.98,183.98
1382609820,182.52,182.52,182.52,182.52
1382609880,183.79,183.79,182.5,183.59
1382609940,183.78,183.78,183.78,183.78
1382610000,182.92,183.75,182.92,183.74
1382610060,182.92,183.74,182.92,183.74
1382610120,182.92,183.74,182.92,183.74
1382610180,182.92,182.92,182.41,182.76
1382610240,182.41,182.41,182.33,182.33
1382610300,182.33,182.76,182.33,182.76
1382610360,182.77,183.22,182.77,183.22
1382610420,183.22,183.79,183.22,183.79
1382610480,183.22,183.22,182.76,183.22
1382610540,183.75,183.75,181.2,181.2
1382610600,181.2,181.2,180.77,181.2
1382610660,183.38,183.73,183.12,183.12
1382610720,183,183,181,182.98
1382610780,182.97,182.97,182.97,182.97
1382610840,182,182.46,181.08,182.46
1382610900,NaN,NaN,NaN,NaN
1382610960,182,182,181,181.98
1382611020,181.85,181.85,181.85,181.85
1382611080,181.7,181.7,181.7,181.7
1382611140,181.65,181.65,181,181.64
1382611200,181.64,181.76,181.47,181.76
1382611260,181.01,181.63,181.01,181.63
1382611320,181.5,181.5,181.49,181.49
1382611380,181.02,181.02,181.02,181.02
1382611440,181.02,181.02,181,181.02
1382611500,181.62,181.63,181.62,181.63
1382611560,181.24,181.3,181,181
1382611620,181.3,181.62,181.3,181.62
1382611680,181.62,181.62,181.62,181.62
1382611740,181.01,181.63,181.01,181.63
1382611800,181.63,181.76,181.63,181.76
1382611860,181.76,182,181.76,182
1382611920,182.01,182.01,182.01,182.01
1382611980,182.04,182.04,182.04,182.04
1382612040,182.06,185.9,182.06,185
1382612100,185,185.99,184.51,185.99
1382612160,184.99,186.1,184.99,185
1382612220,185.91,190,185,190
1382612280,190,195.51,190,195.51
1382612340,195.64,199.8,195.64,199.8
1382612400,199.8,200.05,199.8,200.05
1382612460,200.13,204.98,200.13,204.98
1382612520,204.99,205.63,204.99,205.63
1382612580,205.63,205.79,205.63,205.79
1382612640,205.8,205.91,205.8,205.91
1382612700,205.91,206.4,205.91,206.4
1382612760,206.52,206.6,185,190
1382612820,191,194.78,190.55,193.94
1382612880,193,193.94,188,190
1382612940,190.75,190.95,187.04,187.05
1382613000,187.05,187.92,187.05,187.92
1382613060,187.92,188.46,187.09,188.46
1382613120,189.65,191.88,189.65,190
1382613180,189.75,190,187,190
1382613240,188.09,188.09,188.08,188.08
1382613300,189.36,190,189.36,189.67
1382613360,189.99,190,189.36,189.98
1382613420,189.6,189.6,189,189
1382613480,188.75,189,188.2,188.21
1382613540,188.21,189,187.77,187.99
1382613600,187.69,187.77,187.69,187.77
1382613660,187.77,187.77,187.2,187.2
1382613720,187.33,189,187.2,188.99
1382613780,188.99,189,187.7,187.7
1382613840,NaN,NaN,NaN,NaN
1382613900,188.9,188.9,188.9,188.9
1382613960,NaN,NaN,NaN,NaN
1382614020,189,189,189,189
1382614080,189,189,189,189
1382614140,188,189,188,189
1382614200,189,189,188.1,188.1
1382614260,188,188,188,188
1382614320,188.1,188.1,187.55,187.55
1382614380,187.55,188.1,187.55,188.1
1382614440,188,188,187.55,187.55
1382614500,187.55,187.55,187.5,187.5
1382614560,187.5,187.5,187.5,187.5
1382614620,187.5,187.5,187.5,187.5
1382614680,188.99,189,188.99,189
1382614740,189,189,189,189
1382614800,189,189,187.5,187.5
1382614860,NaN,NaN,NaN,NaN
1382614920,NaN,NaN,NaN,NaN
1382614980,187.5,187.5,187.5,187.5
1382615040,187.4,187.4,187.4,187.4
1382615100,187.5,187.5,187.5,187.5
1382615160,187.41,187.5,187.4,187.5
1382615220,189,189,189,189
1382615280,189,192.02,187.4,192.02
1382615340,192.1,192.86,192.1,192.8
1382615400,192.8,193.94,192,193.94
1382615460,193,194.77,192.85,192.85
1382615520,193.28,193.28,192,192
1382615580,192.86,194.4,192,192
1382615640,192.67,192.67,192.67,192.67
1382615700,192.65,193.65,190,193.65
1382615760,193.7,194.57,191.37,193.02
1382615820,191.38,193,191.38,193
1382615880,192.96,193.15,191.37,193
1382615940,192.99,193.83,192.64,193.83
1382616000,191.9,193,191,193
1382616060,191.51,192.49,191.51,192.49
1382616120,192.49,195,192.49,193
1382616180,193.28,193.3,193.22,193.3
1382616240,193.31,194.93,193.31,194.93
1382616300,194,194.92,193.31,194.92
1382616360,193.51,193.51,193.51,193.51
1382616420,193.5,194.4,193.31,194.4
1382616480,194.39,194.39,194.39,194.39
1382616540,194.39,194.4,194.39,194.39
1382616600,194.38,194.39,194.38,194.39
1382616660,194.38,194.38,194.38,194.38
1382616720,194.38,194.39,194.38,194.39
1382616780,194.37,194.37,193.42,194.37
1382616840,194.39,194.39,193.99,194.38
1382616900,194.38,194.38,194.38,194.38
1382616960,194.39,194.87,194.39,194.87
1382617020,194.86,194.87,194.86,194.87
1382617080,194.87,194.93,194.87,194.88
1382617140,194.88,194.88,194.87,194.87
1382617200,194.87,194.87,194.4,194.4
1382617260,194.3,194.3,193.93,193.93
1382617320,193.9,193.9,193.65,193.65
1382617380,193.42,193.42,193.32,193.32
1382617440,193.65,193.65,193.65,193.65
1382617500,193.65,193.9,193.65,193.9
1382617560,NaN,NaN,NaN,NaN
1382617620,NaN,NaN,NaN,NaN
1382617680,NaN,NaN,NaN,NaN
1382617740,193.7,193.7,193.65,193.65
1382617800,193.32,193.32,193.32,193.32
1382617860,193.33,193.33,193.33,193.33
1382617920,193.33,193.33,193.32,193.32
1382617980,193.31,193.31,193.31,193.31
1382618040,193.31,193.31,193.25,193.3
1382618100,193.25,193.25,191.26,191.26
1382618160,192.99,192.99,192.99,192.99
1382618220,192.74,192.98,191.22,192.98
1382618280,NaN,NaN,NaN,NaN
1382618340,192.94,192.94,191.99,191.99
1382618400,191.99,191.99,191.22,191.98
1382618460,191.98,191.98,191.98,191.98
1382618520,191.98,191.98,191.98,191.98
1382618580,191.73,191.73,191,191
1382618640,190.9,190.9,190.32,190.32
1382618700,190.32,190.33,190.3,190.3
1382618760,190.32,190.64,190.3,190.31
1382618820,190.5,190.5,190.3,190.3
1382618880,190.31,190.31,190.31,190.31
1382618940,190.31,190.31,190,190
1382619000,190.31,190.31,190,190
1382619060,190,190,190,190
1382619120,NaN,NaN,NaN,NaN
1382619180,189.99,190,189.99,189.99
1382619240,189.99,189.99,189.99,189.99
1382619300,189.82,189.82,189.5,189.5
1382619360,189.36,189.36,189.35,189.35
1382619420,189.36,189.36,189.36,189.36
1382619480,189.45,190,189.45,190
1382619540,190.31,190.38,189.55,189.55
1382619600,190.32,190.61,189.55,190.61
1382619660,190.56,190.95,189.6,190.95
1382619720,191,191.4,189.55,191.4
1382619780,190.31,192.81,190.31,192.81
1382619840,192.82,193,190.31,192.9
1382619900,192.99,193,192.99,192.99
1382619960,192,192.99,191,191
1382620020,192.96,192.96,192.96,192.96
1382620080,192.97,193,191.2,191.21
1382620140,193,193.07,191.2,193.07
1382620200,193.07,193.07,190.18,190.18
1382620260,191.21,192.99,190.19,192.99
1382620320,192.99,193.04,192.5,193.04
1382620380,192.99,193.04,192.99,192.99
1382620440,192.99,193.06,192.99,193.06
1382620500,193.08,193.08,193.08,193.08
1382620560,193.09,194,193.09,194
1382620620,193.1,193.1,193.1,193.1
1382620680,193.86,194,193.1,193.86
1382620740,193.86,193.86,193.1,193.1
1382620800,193.1,193.89,193.1,193.89
1382620860,193.86,193.86,192.91,192.91
1382620920,NaN,NaN,NaN,NaN
1382620980,192.91,192.91,192.91,192.91
1382621040,192.92,193.7,192.92,193.7
1382621100,NaN,NaN,NaN,NaN
1382621160,NaN,NaN,NaN,NaN
1382621220,193.7,193.99,193.7,193.97
1382621280,193.97,193.97,193.97,193.97
1382621340,193.97,193.97,193.97,193.97
1382621400,193.9,193.96,193.9,193.96
1382621460,193.96,193.96,192.51,193
1382621520,193,193.73,193,193.73
1382621580,193.97,194.09,193.96,194.09
1382621640,194.09,194.1,194.09,194.1
1382621700,194.12,194.27,194,194.27
1382621760,194.27,194.4,194.27,194.4
1382621820,194,194.4,194,194.27
1382621880,194.4,194.4,194.4,194.4
1382621940,194.35,194.95,194.35,194.95
1382622000,194.92,194.93,194.06,194.06
1382622060,194.05,194.96,194.05,194.96
1382622120,194.91,194.91,194.5,194.5
1382622180,194.9,194.99,194.9,194.99
1382622240,194.99,194.99,194.99,194.99
1382622300,NaN,NaN,NaN,NaN
1382622360,194.1,194.1,194.03,194.03
1382622420,194.95,194.95,194.03,194.55
1382622480,194.55,194.55,194.55,194.55
1382622540,194.94,194.95,194.93,194.95
1382622600,194.98,194.99,194.95,194.95
1382622660,194.99,194.99,194.99,194.99
1382622720,194.95,195,194.95,195
1382622780,195,195,194.99,194.99
1382622840,195,195,194.99,194.99
1382622900,195,195,195,195
1382622960,195,195,194.99,195
1382623020,194.99,194.99,194.56,194.56
1382623080,194.56,194.56,194.56,194.56
1382623140,NaN,NaN,NaN,NaN
1382623200,194.56,194.56,194.56,194.56
1382623260,194.56,194.56,194.02,194.02
1382623320,194.02,195,193.97,194.87
1382623380,194.87,194.87,194.87,194.87
1382623440,194.87,194.87,194.87,194.87
1382623500,194.99,195,194.99,195
1382623560,194.87,194.87,194.87,194.87
1382623620,194.87,195,194.87,194.9
1382623680,194.9,195,194.9,195
1382623740,195,195,195,195
1382623800,195,195,195,195
1382623860,NaN,NaN,NaN,NaN
1382623920,194.99,194.99,194.87,194.87
1382623980,194.9,194.99,194.13,194.87
1382624040,194.87,195,194.87,195
1382624100,194.66,194.66,194.17,194.18
1382624160,194.2,194.66,194.2,194.22
1382624220,194.66,194.66,194.31,194.31
1382624280,194.3,195,194.3,195
1382624340,195,195.09,194.95,195.09
1382624400,195.1,195.44,195,195.19
1382624460,195,195.48,195,195.48
1382624520,195.51,195.61,195.5,195.61
1382624580,195.56,195.63,195.56,195.63
1382624640,195.61,195.63,195.56,195.63
1382624700,195.63,195.7,195.62,195.7
1382624760,195.73,196,195.73,196
1382624820,196.51,197,196.51,196.51
1382624880,197.03,198,197.03,198
1382624940,198,198.98,198,198.97
1382625000,198.97,199,198.89,199
1382625060,199,199.5,199,199.5
1382625120,199.39,199.39,199.21,199.21
1382625180,199.39,199.5,199.22,199.5
1382625240,199.5,199.88,199.39,199.88
1382625300,199.5,199.88,199.49,199.87
1382625360,199.8,199.8,199.39,199.39
1382625420,199.49,199.8,199,199
1382625480,199.3,199.5,198.68,198.68
1382625540,198.64,198.68,195.5,197
1382625600,197.01,197.01,197,197
1382625660,197,197.94,197,197.5
1382625720,197.5,197.53,197.5,197.53
1382625780,197.53,197.94,197.53,197.94
1382625840,197.94,198,197.94,198
1382625900,198.4,198.92,198.4,198.92
1382625960,198.92,198.92,198.92,198.92
1382626020,198.46,198.91,198.46,198.91
1382626080,198.91,198.92,198.41,198.41
1382626140,198.88,199.1,198.41,198.87
1382626200,198.87,199.99,198.5,199.99
1382626260,199.99,199.99,199.86,199.86
1382626320,198.46,199.84,198.45,199.84
1382626380,199.83,200,199.83,200
1382626440,199.84,200,199.84,199.84
1382626500,200,200.87,200,200.87
1382626560,200.64,200.64,200.64,200.64
1382626620,200.64,200.84,200.64,200.64
1382626680,200.39,200.86,199.84,200.86
1382626740,200.14,200.14,199.84,199.85
1382626800,199.85,199.85,199.83,199.83
1382626860,199.85,199.85,199.85,199.85
1382626920,199.85,200,199.85,199.9
1382626980,200,200.21,200,200
1382627040,200.21,200.5,200,200.5
1382627100,200.5,200.5,200.21,200.21
1382627160,200.2,200.21,200,200
1382627220,200,200.21,200,200.21
1382627280,200,200,199.85,199.85
1382627340,199.85,200,199.85,200
1382627400,200,200.21,200,200.21
1382627460,200.01,200.01,200.01,200.01
1382627520,200.01,200.01,200,200
1382627580,200,200,199.85,199.85
1382627640,199.85,199.85,199.85,199.85
1382627700,199.83,199.85,199.8,199.85
1382627760,199.85,199.85,199.85,199.85
1382627820,199.75,199.83,199.75,199.83
1382627880,199.83,200,199.83,200
1382627940,200,200.01,200,200.01
1382628000,200,200,199.02,199.02
1382628060,199.12,199.87,199.12,199.25
1382628120,199.86,199.87,199.26,199.26
1382628180,199.26,199.26,199.05,199.05
1382628240,199.02,199.02,198.79,199
1382628300,NaN,NaN,NaN,NaN
1382628360,198.79,199.05,198.76,198.76
1382628420,199.05,199.05,198.76,198.76
1382628480,198.76,198.76,198.76,198.76
1382628540,NaN,NaN,NaN,NaN
1382628600,199,199,199,199
1382628660,199,199,199,199
1382628720,199,199.86,199,199.86
1382628780,199,199,198.76,198.76
1382628840,198.99,199.86,198.99,199.86
1382628900,199.8,199.8,199.8,199.8
1382628960,199.49,200,199.49,200
1382629020,200,200.87,198.8,200
1382629080,199.89,199.89,198.81,198.81
1382629140,199.84,199.84,198.76,198.76
1382629200,NaN,NaN,NaN,NaN
1382629260,198.81,199.76,198.76,199.76
